idx,condition,method,k,logp_A,logp_B,logit_diff_A_minus_B,p_A,p_B,top_token_id,top_token
5,SU −0.7σ,SU,-0.7,-6.907708525872295,-0.4702074530050595,-6.437501072867235,0.0010000467542027863,0.6248726231320796,33,B
6,SU −0.7σ,SU,-0.7,-7.8071606164412515,-0.6196594839857426,-7.187501132455509,0.00040681150338805957,0.5381276474816361,33,B
7,SU −0.7σ,SU,-0.7,-8.507737994530544,-0.44523415012554324,-8.062503844405,0.00020190000769540622,0.6406742445132696,33,B
8,SU −0.7σ,SU,-0.7,-8.172662258302807,-0.6101596953540138,-7.562502562948794,0.0002822655514527084,0.543264105393172,33,B
9,SU −0.7σ,SU,-0.7,-8.164179325583973,-1.1016746765708376,-7.062504649013135,0.00028467017584826395,0.3323140988080478,248046,<|im_end|>
10,SU −0.7σ,SU,-0.7,-7.699929833694114,-0.8874270323503879,-6.812502801343726,0.00045285895721215556,0.4117137171897824,248046,<|im_end|>
11,SU −0.7σ,SU,-0.7,-7.643573403616756,-0.5810701850441546,-7.062503218572601,0.0004791133241759143,0.5592994922175997,33,B
12,SU −0.7σ,SU,-0.7,-4.378556371324521,-0.7535613779564301,-3.624994993368091,0.0125434536460563,0.4706872689697512,33,B
13,SU −0.7σ,SU,-0.7,-8.377710938962991,-1.12770628996077,-7.250004649002221,0.00022993568031316348,0.32377505145164504,248046,<|im_end|>
14,SU −0.7σ,SU,-0.7,-7.596389532294779,-0.3463894726901344,-7.250000059604645,0.0005022615629197681,0.7072369839688013,33,B
15,SU −0.7σ,SU,-0.7,-7.894126534827592,-0.956620395736536,-6.937506139091056,0.0003729274971502179,0.3841891015190416,248046,<|im_end|>
16,SU −0.7σ,SU,-0.7,-7.403906464942338,-0.5289039616127411,-6.875002503329597,0.0006088695815816924,0.589250456994874,33,B
17,SU −0.7σ,SU,-0.7,-8.478101253829664,-0.8531021478738694,-7.624999105955794,0.00020797321640669806,0.4260910820770069,248046,<|im_end|>
18,SU −0.7σ,SU,-0.7,-8.411154509063635,-0.9111539726363844,-7.500000536427251,0.00022237297704484445,0.40205999000182063,248046,<|im_end|>
19,SU −0.7σ,SU,-0.7,-7.84714961067948,-0.472148448408916,-7.375001162270564,0.0003908644979188041,0.62366092457367,33,B
20,SU −0.7σ,SU,-0.7,-7.800940514374815,-0.8009339581294626,-7.000006556245353,0.0004093497985044717,0.4489095055872237,33,B
21,SU −0.7σ,SU,-0.7,-7.99387443082378,-0.24387270232728042,-7.7500017284965,0.000337523834020951,0.7835873767636682,33,B
22,SU −0.7σ,SU,-0.7,-7.579481601933367,-0.5794798138340411,-7.0000017880993255,0.0005108259655804188,0.5601896937156398,33,B
23,SU −0.7σ,SU,-0.7,-7.617541909770807,-0.4300441448795027,-7.1874977648913045,0.0004917491103878284,0.6504803787115516,33,B
24,SU −0.7σ,SU,-0.7,-7.864408374796767,-0.926904083462432,-6.937504291334335,0.00038417653871082266,0.3957771085206217,248046,<|im_end|>
25,SU −0.7σ,SU,-0.7,-7.605443716387526,-0.41793635542853735,-7.187507360958989,0.0004977345195350311,0.6584041309401422,33,B
26,SU −0.7σ,SU,-0.7,-7.943597555577071,-0.5685951118575758,-7.375002443719495,0.00035492730802712724,0.566320497035852,33,B
27,SU −0.7σ,SU,-0.7,-8.145070076319826,-0.7075678113924369,-7.437502264927389,0.00029016231742136383,0.4928414242274683,33,B
28,SU −0.7σ,SU,-0.7,-7.84841489813698,-0.8484145405218442,-7.000000357615136,0.00039037025471780546,0.4280931184802602,33,B
29,SU −0.7σ,SU,-0.7,-8.287009955154645,-0.8495073326484999,-7.437502622506145,0.00025176613044410165,0.42762555721107626,248046,<|im_end|>
0,SU −0.65σ,SU,-0.65,-7.950779318856803,-0.26328021292010817,-7.687499105936695,0.00035238743541801155,0.7685265160770168,33,B
1,SU −0.65σ,SU,-0.65,-7.227173686069364,-0.2271731496311986,-7.000000536438165,0.0007265714830411529,0.7967828076960614,33,B
2,SU −0.65σ,SU,-0.65,-8.201794624374088,-0.0767949074961507,-8.124999716877937,0.0002741611120017491,0.9260797661490139,33,B
3,SU −0.65σ,SU,-0.65,-7.5751206876120705,-0.20011985315795755,-7.375000834454113,0.0005130584982531493,0.8186326314919169,33,B
4,SU −0.65σ,SU,-0.65,-6.886130571377635,-0.07363092155401318,-6.812499649823621,0.0010218602161314243,0.9290145098059823,33,B
5,SU −0.65σ,SU,-0.65,-6.842007994702726,-0.15450719004638813,-6.687500804656338,0.0010679567935898142,0.8568373314197888,33,B
6,SU −0.65σ,SU,-0.65,-7.588713169180664,-0.1512120516063078,-7.437501117574357,0.0005061319412641315,0.8596653859040642,33,B
7,SU −0.65σ,SU,-0.65,-8.529468298015672,-0.09196782118669944,-8.437500476828973,0.00019755998504000227,0.9121345004786446,33,B
8,SU −0.65σ,SU,-0.65,-8.176918506641414,-0.11441836508311098,-8.062500141558303,0.000281066712256772,0.8918847443833127,33,B
9,SU −0.65σ,SU,-0.65,-7.602936029519697,-0.415433615569782,-7.187502413949915,0.0004989842481624592,0.6600540089483459,33,B
10,SU −0.65σ,SU,-0.65,-7.317079782533256,-0.19207929079857422,-7.125000491734681,0.0006640986949679794,0.8252414318453072,33,B
11,SU −0.65σ,SU,-0.65,-7.489345669777322,-0.11434485022346053,-7.375000819553861,0.0005590086170692219,0.8919503135752458,33,B
12,SU −0.65σ,SU,-0.65,-3.901886463210758,-0.15188810232393735,-3.7499983608868206,0.02020376181979317,0.8590844049114388,33,B
13,SU −0.65σ,SU,-0.65,-7.778446197586163,-0.34094479689611035,-7.437501400690053,0.0004186621878021922,0.7110981619486454,33,B
14,SU −0.65σ,SU,-0.65,-7.459846735039719,-0.08484643701831374,-7.375000298021405,0.0005757444061690046,0.9186533447171096,33,B
15,SU −0.65σ,SU,-0.65,-7.387651562765313,-0.2626492680210504,-7.125002294744263,0.0006188475730068304,0.7690115669662272,33,B
16,SU −0.65σ,SU,-0.65,-7.252330660885491,-0.12733000524349336,-7.125000655641998,0.000708521140501585,0.8804430738192762,33,B
17,SU −0.65σ,SU,-0.65,-8.066918015539159,-0.25441786652572773,-7.812500149013431,0.0003137487613108947,0.7753677341214039,33,B
18,SU −0.65σ,SU,-0.65,-8.22585427766171,-0.16335456077831623,-8.062499716883394,0.0002676436095212099,0.8492900100977397,33,B
19,SU −0.65σ,SU,-0.65,-7.683920383482473,-0.12142013761513226,-7.562500245867341,0.0004601673255244311,0.8856617815866307,33,B
20,SU −0.65σ,SU,-0.65,-7.3011314870364,-0.23862843236020126,-7.062503054676199,0.0006747748440976953,0.7877075146250444,33,B
21,SU −0.65σ,SU,-0.65,-7.935624122648733,-0.06062440949426673,-7.874999713154466,0.0003577686095224559,0.9411766704208854,33,B
22,SU −0.65σ,SU,-0.65,-7.372827053099172,-0.12282692644112103,-7.250000126658051,0.0006280900229649749,0.8844167184644706,33,B
23,SU −0.65σ,SU,-0.65,-7.5783349276298395,-0.07833597069748066,-7.499998956932359,0.0005114120525499395,0.9246537177974483,33,B
24,SU −0.65σ,SU,-0.65,-7.4567962886430905,-0.20679608003047178,-7.250000208612619,0.0005775033650591272,0.8131854578350133,33,B
25,SU −0.65σ,SU,-0.65,-7.747759103814133,-0.06025797506299568,-7.687501128751137,0.00043170887221201463,0.9415216131544241,33,B
26,SU −0.65σ,SU,-0.65,-7.982681989738012,-0.10768238461605506,-7.874999605121957,0.00034132276967213226,0.8979127420450345,33,B
27,SU −0.65σ,SU,-0.65,-7.8505196571804845,-0.16301970188396808,-7.687499955296516,0.0003895494834597391,0.8495744500324652,33,B
28,SU −0.65σ,SU,-0.65,-7.5348997116416285,-0.22239905599872145,-7.312500655642907,0.0005341148262753536,0.8005958180167313,33,B
29,SU −0.65σ,SU,-0.65,-7.848567724340683,-0.2860671879097936,-7.562500536430889,0.00039031060047222055,0.7512121418776571,33,B
0,SU −0.6σ,SU,-0.6,-8.0569680929284,-0.05696828291684142,-7.999999810011559,0.0003168861195576241,0.9446240296102958,33,B
1,SU −0.6σ,SU,-0.6,-7.294299602515821,-0.04429954291163085,-7.25000005960419,0.0006794006112713812,0.9566673516258465,33,B
2,SU −0.6σ,SU,-0.6,-8.390805363666004,-0.015805842365352873,-8.374999521300651,0.00022694443193988108,0.9843184144385551,33,B
3,SU −0.6σ,SU,-0.6,-7.611391186750552,-0.048891328309764504,-7.562499858440788,0.0004947830438386181,0.952284610453892,33,B
4,SU −0.6σ,SU,-0.6,-6.832676529887976,-0.020176712426746235,-6.81249981746123,0.0010779690366274177,0.9800254753240705,33,B
5,SU −0.6σ,SU,-0.6,-7.151485919968309,-0.026486305534490384,-7.124999614433818,0.0007836987021446163,0.9738613802553003,33,B
6,SU −0.6σ,SU,-0.6,-7.591504335424361,-0.029004525412346993,-7.562499810012014,0.0005047212125798294,0.9714120684164894,33,B
7,SU −0.6σ,SU,-0.6,-9.07736277581489,-0.014863515283195738,-9.062499260531695,0.00011422244078328314,0.9852464015029483,33,B
8,SU −0.6σ,SU,-0.6,-8.277438998226671,-0.027438454334742346,-8.250000543891929,0.00025418734140488316,0.9729345606156028,33,B
9,SU −0.6σ,SU,-0.6,-7.569785594969289,-0.13228492442249262,-7.437500670546797,0.0005158030275216096,0.8760913396955907,33,B
10,SU −0.6σ,SU,-0.6,-7.246643543254777,-0.059143599134131364,-7.1874999441206455,0.0007125620632816641,0.9425714070004859,33,B
11,SU −0.6σ,SU,-0.6,-7.529496788987217,-0.029496250685497216,-7.50000053830172,0.0005370084172553872,0.9709345179732394,33,B
12,SU −0.6σ,SU,-0.6,-3.79939341545969,-0.04939422384472891,-3.749999191614961,0.022384345736965267,0.951805831173351,33,B
13,SU −0.6σ,SU,-0.6,-7.8785519600050975,-0.06605163963104133,-7.812500320374056,0.0003787811501110003,0.9360825240873263,33,B
14,SU −0.6σ,SU,-0.6,-7.518569707880943,-0.018570177265701204,-7.499999530615241,0.0005429085285764269,0.9816011860873677,33,B
15,SU −0.6σ,SU,-0.6,-7.501409530658748,-0.06390921773709124,-7.437500312921657,0.0005523053299407457,0.9380901576125699,33,B
16,SU −0.6σ,SU,-0.6,-7.338896632209071,-0.02639667877519969,-7.312499953433871,0.0006497670576126832,0.9739486682064206,33,B
17,SU −0.6σ,SU,-0.6,-8.180487632762834,-0.05548726768438428,-8.12500036507845,0.00028006533779109015,0.9460240686707765,33,B
18,SU −0.6σ,SU,-0.6,-8.299527287505043,-0.04952821137112551,-8.249999076133918,0.00024863433188813375,0.9516783096077626,33,B
19,SU −0.6σ,SU,-0.6,-7.89738118649143,-0.022381015128985382,-7.875000171362444,0.00037171572107530705,0.9778675817196602,33,B
20,SU −0.6σ,SU,-0.6,-7.4875448942657385,-0.050044395080476534,-7.437500499185262,0.0005600161730163677,0.9511871955312479,33,B
21,SU −0.6σ,SU,-0.6,-8.323275923735082,-0.010775676002822365,-8.31250024773226,0.0002427991684220706,0.9892821736177917,33,B
22,SU −0.6σ,SU,-0.6,-7.342136383063917,-0.029636200525146705,-7.31250018253877,0.0006476653805256656,0.9707986453510364,33,B
23,SU −0.6σ,SU,-0.6,-7.705637216583,-0.01813746058724064,-7.687499755995759,0.00045028167950010464,0.9820260332047719,33,B
24,SU −0.6σ,SU,-0.6,-7.300851106682785,-0.05085029457586643,-7.250000812106919,0.0006749640642326588,0.9504209430530624,33,B
25,SU −0.6σ,SU,-0.6,-8.010977506646213,-0.010977187204389338,-8.000000319441824,0.00033180022348785283,0.9890828422627221,33,B
26,SU −0.6σ,SU,-0.6,-8.091514706628004,-0.02901520395244006,-8.062499502675564,0.00030612571512840834,0.9714016952091554,33,B
27,SU −0.6σ,SU,-0.6,-7.970790267000666,-0.033290669330654055,-7.937499597670012,0.00034540591511235446,0.9672573666725924,33,B
28,SU −0.6σ,SU,-0.6,-7.672822952279603,-0.04782319069681762,-7.624999761582785,0.00046530244135829676,0.9533023248973257,33,B
29,SU −0.6σ,SU,-0.6,-7.9931280613254785,-0.05562816935889714,-7.937499891966581,0.00033777584555077464,0.9458907816857715,33,B
0,SU −0.5σ,SU,-0.5,-8.255257129670099,-0.005257581827208924,-8.24999954784289,0.00025988869112553056,0.994756215066104,33,B
1,SU −0.5σ,SU,-0.5,-7.753538966180145,-0.0035392469735597842,-7.749999719206585,0.0004292208514835291,0.9964670087786166,33,B
2,SU −0.5σ,SU,-0.5,-8.876534819604217,-0.001534473734295716,-8.875000345869921,0.0001396271615472643,0.9984667029685748,33,B
3,SU −0.5σ,SU,-0.5,-7.817955493932686,-0.005455707204646387,-7.81249978672804,0.00040244364073328614,0.9945591481381602,33,B
4,SU −0.5σ,SU,-0.5,-7.127322196960904,-0.0023223573810469134,-7.124999839579857,0.0008028664296966712,0.9976803372045219,33,B
5,SU −0.5σ,SU,-0.5,-7.378493428232787,-0.003493509723512034,-7.374999918509275,0.000624541093555543,0.99651258548163,33,B
6,SU −0.5σ,SU,-0.5,-7.752966046335814,-0.0029659278256986,-7.7500001185101155,0.0004294668310835132,0.9970384661930474,33,B
7,SU −0.5σ,SU,-0.5,-9.501414537431287,-0.001414607047422578,-9.499999930383865,7.474602402334426e-05,0.9985863930374954,33,B
8,SU −0.5σ,SU,-0.5,-8.877447009087291,-0.002446752507921701,-8.87500025657937,0.00013949985319244826,0.9975562383512012,33,B
9,SU −0.5σ,SU,-0.5,-8.009338498119178,-0.009338128384115407,-8.000000369735062,0.0003323444927925961,0.990705336537853,33,B
10,SU −0.5σ,SU,-0.5,-7.629318594933807,-0.004318310414987536,-7.625000284518819,0.00048599190288461984,0.995691000080741,33,B
11,SU −0.5σ,SU,-0.5,-8.127388477326349,-0.002388123423770594,-8.125000353902578,0.00029533847770115237,0.9976147258743632,33,B
12,SU −0.5σ,SU,-0.5,-3.8969234228140976,-0.02192355133621504,-3.8749998714778826,0.02030428314523399,0.978315023068726,33,B
13,SU −0.5σ,SU,-0.5,-8.504473924638319,-0.004473788665222855,-8.500000135973096,0.0002025601001396411,0.995536203820311,33,B
14,SU −0.5σ,SU,-0.5,-7.627593874932586,-0.0025937226615724285,-7.625000152271014,0.00048683082608580935,0.9974096381307678,33,B
15,SU −0.5σ,SU,-0.5,-7.755189538004515,-0.005189389458564619,-7.750000148545951,0.0004285129760000127,0.9948240521615929,33,B
16,SU −0.5σ,SU,-0.5,-7.7522913217559335,-0.0022913133740303238,-7.750000008381903,0.00042975670069076615,0.9977113096806628,33,B
17,SU −0.5σ,SU,-0.5,-8.504948854447889,-0.0049486220826793215,-8.50000023236521,0.00020246392115079751,0.9950636021748562,33,B
18,SU −0.5σ,SU,-0.5,-8.629069685939157,-0.00406960957047886,-8.625000076368678,0.00017883093673637786,0.9959386600686783,33,B
19,SU −0.5σ,SU,-0.5,-8.127486824990228,-0.00248658843429439,-8.125000236555934,0.00029530943328006564,0.9975165005658386,33,B
20,SU −0.5σ,SU,-0.5,-7.754274010665313,-0.004274146172747351,-7.749999864492565,0.00042890547098727396,0.995734974990317,33,B
21,SU −0.5σ,SU,-0.5,-8.37659823894569,-0.001598151634198075,-8.375000087311491,0.00023019167214327117,0.9984031247300931,33,B
22,SU −0.5σ,SU,-0.5,-7.627794384957269,-0.0027942883325522416,-7.625000096624717,0.0004867332214105392,0.9972096120573067,33,B
23,SU −0.5σ,SU,-0.5,-7.877282619477228,-0.002282750560880231,-7.874999868916348,0.0003792622576560842,0.9977198529327624,33,B
24,SU −0.5σ,SU,-0.5,-7.504381775859656,-0.0043816864531436295,-7.500000089406512,0.0005506661802585018,0.9956278991294935,33,B
25,SU −0.5σ,SU,-0.5,-8.501060009003595,-0.0010595651119729155,-8.500000443891622,0.00020325280497763832,0.9989409960289344,33,B
26,SU −0.5σ,SU,-0.5,-8.627748250963577,-0.0027485177872677014,-8.62499973317631,0.00017906740639612645,0.9972552559295781,33,B
27,SU −0.5σ,SU,-0.5,-8.31554365158172,-0.0030431842906182283,-8.312500467291102,0.0002446838346570122,0.9969614415011264,33,B
28,SU −0.5σ,SU,-0.5,-7.941554188729242,-0.004054178950354981,-7.937500009778887,0.000355653296199216,0.9959540281383775,33,B
29,SU −0.5σ,SU,-0.5,-8.06823325157643,-0.005732505122750808,-8.06250074645368,0.000313336378882931,0.9942838943331214,33,B
0,SU +0.5σ,SU,0.5,-5.335122597083682,-0.08511783693393227,-5.25000476014975,0.004819319241567649,0.9184040561068548,33,B
1,SU +0.5σ,SU,0.5,-4.7706996273991535,-0.08319558964285534,-4.687504037756298,0.008474449128636057,0.9201711536709493,33,B
2,SU +0.5σ,SU,0.5,-4.999014427274233,-0.06153383388300426,-4.9374805933912285,0.00674459100941531,0.9403211304860997,33,B
3,SU +0.5σ,SU,0.5,-4.683757224585861,-0.12122022858238779,-4.562536996003473,0.009244215960704032,0.8858388510750317,33,B
4,SU +0.5σ,SU,0.5,-3.7139483872888377,-0.08895994843624067,-3.624988438852597,0.02438106707841902,0.9148822153040463,33,B
5,SU +0.5σ,SU,0.5,-4.215833327019936,-0.15327538980636746,-4.062557937213569,0.014760016719988013,0.8578934341705632,33,B
6,SU +0.5σ,SU,0.5,-4.492397834867006,-0.11739806583500467,-4.3749997690320015,0.01119377079003961,0.8892311501615735,33,B
7,SU +0.5σ,SU,0.5,-5.553850177122513,-0.053854822188441176,-5.499995354934072,0.0038725186211575014,0.9475696626064263,33,B
8,SU +0.5σ,SU,0.5,-5.269127258914523,-0.08163157969829626,-5.187495679216227,0.0051481015727600915,0.9216114365207441,33,B
9,SU +0.5σ,SU,0.5,-5.170688548590988,-0.10817060529370792,-5.06251794329728,0.005680656064584178,0.8974744694732116,33,B
10,SU +0.5σ,SU,0.5,-4.097527275953325,-0.09751324121316429,-4.000014034740161,0.016613705762218177,0.907090330499856,33,B
11,SU +0.5σ,SU,0.5,-5.202303535108513,-0.07729975806432776,-5.125003777044185,0.005503871445908479,0.9256123522499102,33,B
12,SU +0.5σ,SU,0.5,-1.682148823980242,-0.30715725690242834,-1.3749915670778137,0.1859739211481113,0.7355349238682299,33,B
13,SU +0.5σ,SU,0.5,-5.345404281542869,-0.09539324165962171,-5.250011039883248,0.004770022383463633,0.9090154014493123,33,B
14,SU +0.5σ,SU,0.5,-4.115849510068074,-0.11586502705176827,-3.9999844830163056,0.01631207724797373,0.890595421475257,33,B
15,SU +0.5σ,SU,0.5,-4.6283208338863915,-0.065833229207783,-4.5624876046786085,0.009771152723228352,0.9362869965962677,33,B
16,SU +0.5σ,SU,0.5,-4.754249228484696,-0.06674385748920031,-4.6875053709954955,0.008615010170164682,0.9354347752649587,33,B
17,SU +0.5σ,SU,0.5,-5.273455753253074,-0.08594484002969693,-5.187510913223377,0.005125866201803324,0.9176448470866674,33,B
18,SU +0.5σ,SU,0.5,-4.964397125586402,-0.08940698704100214,-4.8749901385453995,0.00698215880539139,0.9144733190380134,33,B
19,SU +0.5σ,SU,0.5,-5.307882194087142,-0.05787920668080915,-5.250002987406333,0.004952403849653538,0.9437639409307913,33,B
20,SU +0.5σ,SU,0.5,-4.154310958838323,-0.09179286494327243,-4.062518093895051,0.01569660300985032,0.9122940980652385,33,B
21,SU +0.5σ,SU,0.5,-4.373779430316063,-0.12376842023513746,-4.250011010080925,0.01260351632789484,0.883584437467887,33,B
22,SU +0.5σ,SU,0.5,-4.520963915885659,-0.08345527434721589,-4.437508641538443,0.010878532622716179,0.9199322303206595,33,B
23,SU +0.5σ,SU,0.5,-3.931897057540482,-0.18190197412332054,-3.7499950834171614,0.019606442700677164,0.8336830589231294,33,B
24,SU +0.5σ,SU,0.5,-4.328056222962914,-0.07806969957164256,-4.2499865233912715,0.013193167157920231,0.924899959165925,33,B
25,SU +0.5σ,SU,0.5,-4.744358554715291,-0.056873945039114915,-4.687484609676176,0.008700641201502421,0.9447131476400356,33,B
26,SU +0.5σ,SU,0.5,-5.125834128106362,-0.06335831554315519,-5.062475812563207,0.00594125951747241,0.9386070959166574,33,B
27,SU +0.5σ,SU,0.5,-4.795832074247301,-0.10830578862805851,-4.687526285619242,0.008264119605055726,0.8973531540820281,33,B
28,SU +0.5σ,SU,0.5,-4.913210760714719,-0.10071090972633101,-4.812499850988388,0.007348854996258865,0.9041943889096415,33,B
29,SU +0.5σ,SU,0.5,-4.691631351248361,-0.12913142575416714,-4.562499925494194,0.00917171166196632,0.878858453320075,33,B
0,SU +1.0σ,SU,1.0,-4.4661506657721475,-2.215223027509637,-2.2509276382625103,0.011491465313731153,0.10912917272652847,33,B
1,SU +1.0σ,SU,1.0,-3.9963159429607913,-2.1204960849136114,-1.8758198580471799,0.01838323919233952,0.1199720973988603,33,B
2,SU +1.0σ,SU,1.0,-4.210538956802338,-2.2710192990489304,-1.939519657753408,0.014838368942738902,0.10320692772712459,33,B
3,SU +1.0σ,SU,1.0,-4.097979927551933,-2.346654857043177,-1.7513250705087557,0.01660618724350925,0.09568871988188453,33,B
4,SU +1.0σ,SU,1.0,-3.4520638599060476,-1.8261245538014919,-1.6259393061045557,0.03168018539601658,0.16103644811663112,33,B
5,SU +1.0σ,SU,1.0,-4.007577641692478,-2.31924193771556,-1.688335703976918,0.018177374062127973,0.09834811134717339,33,B
6,SU +1.0σ,SU,1.0,-3.9346941020339727,-2.3081661940086633,-1.6265279080253094,0.01955167923171724,0.09944344443960355,33,B
7,SU +1.0σ,SU,1.0,-4.327805741515476,-2.077146694296971,-2.2506590472185053,0.01319647221543675,0.12528718532006394,33,B
8,SU +1.0σ,SU,1.0,-4.265911525464617,-2.3900923407636583,-1.8758191847009584,0.014039064334253873,0.09162122311316456,33,B
9,SU +1.0σ,SU,1.0,-4.424294241704047,-2.4852584779728204,-1.9390357637312263,0.011982665182614366,0.08330401947495483,33,B
10,SU +1.0σ,SU,1.0,-3.5837471956619993,-2.020353129133582,-1.5633940665284172,0.027771438023411244,0.13260862884078006,33,B
11,SU +1.0σ,SU,1.0,-4.245618159009609,-2.119880840415135,-2.1257373185944743,0.014326874654503458,0.12004593228267962,33,B
12,SU +1.0σ,SU,1.0,-2.398255647625774,-1.9598161031026393,-0.4384395445231348,0.09087633546361863,0.1408843267295454,33,B
13,SU +1.0σ,SU,1.0,-4.477835291589145,-2.47668788745068,-2.0011474041384645,0.011357973262592453,0.08402105242348556,33,B
14,SU +1.0σ,SU,1.0,-3.714152210915927,-2.1506326934322715,-1.5635195174836554,0.02437609814730478,0.11641048232135504,33,B
15,SU +1.0σ,SU,1.0,-3.999464004766196,-1.9983083852566779,-2.001155619509518,0.018325458615310843,0.1355644121413052,33,B
16,SU +1.0σ,SU,1.0,-4.048316248692572,-2.109589541796595,-1.9387267068959773,0.017451734295814852,0.12128773976550584,33,B
17,SU +1.0σ,SU,1.0,-4.377618369529955,-2.251466040732339,-2.126152328797616,0.012555224947974437,0.10524481821615092,33,B
18,SU +1.0σ,SU,1.0,-4.336093592341058,-2.1475427199620754,-2.1885508723789826,0.01308755379555196,0.11677074393615058,33,B
19,SU +1.0σ,SU,1.0,-4.230678780761082,-1.9799341391772032,-2.2507446415838785,0.014542516017384096,0.13807833096391947,33,B
20,SU +1.0σ,SU,1.0,-3.6895946204313077,-2.0010120493825525,-1.6885825710487552,0.02498212723382767,0.13519838653157304,33,B
21,SU +1.0σ,SU,1.0,-4.071059695445001,-2.2572099149692804,-1.8138497804757208,0.017059301261849406,0.1046420380202937,33,B
22,SU +1.0σ,SU,1.0,-4.003381157410331,-2.1274537575664,-1.8759273998439312,0.01825381540694071,0.11914026797179979,33,B
23,SU +1.0σ,SU,1.0,-3.8379654800519347,-2.3991964319720864,-1.4387690480798483,0.0215373750198903,0.09079088063335038,33,B
24,SU +1.0σ,SU,1.0,-3.789136870589573,-1.8509778233710676,-1.9381590472185053,0.02261511319882357,0.15708349128336832,33,B
25,SU +1.0σ,SU,1.0,-4.107818850316107,-2.04409214342013,-2.0637267068959773,0.016443601396193434,0.1294977019680927,33,B
26,SU +1.0σ,SU,1.0,-4.221692198480014,-2.0956096274312586,-2.126082571048755,0.014673792514193153,0.12299523952207564,33,B
27,SU +1.0σ,SU,1.0,-4.121641692589037,-2.370348657015711,-1.751293035573326,0.016217867821742206,0.09344813924818626,33,B
28,SU +1.0σ,SU,1.0,-4.219109115074389,-2.280589066212997,-1.9385200488613918,0.014711745140430998,0.10222397228801298,33,B
29,SU +1.0σ,SU,1.0,-4.145769088994712,-2.3945398535579443,-1.7512292354367673,0.01583125562357093,0.09121464136010952,33,B
0,refusal −0.5σ,refusal,-0.5,-5.852285623550415,-2.052573036402464,-3.799712587147951,0.0028733243094264576,0.12840408977510953,33,B
1,refusal −0.5σ,refusal,-0.5,-5.1353215873241425,-2.0042357183992863,-3.131085868924856,0.00588515860845308,0.1347632534211886,33,B
2,refusal −0.5σ,refusal,-0.5,-5.403876975178719,-2.155176319181919,-3.2487006559967995,0.0044991041708017585,0.1158827564586477,33,B
3,refusal −0.5σ,refusal,-0.5,-5.965878456830978,-3.5076504200696945,-2.458228036761284,0.0025647905597016066,0.029967242215079567,19,4
4,refusal −0.5σ,refusal,-0.5,-4.107918977737427,-1.9219974018633366,-2.18592157587409,0.016441955023213342,0.14631442136900416,33,B
5,refusal −0.5σ,refusal,-0.5,-5.724273085594177,-2.2437803484499454,-3.480492737144232,0.0032657263168780577,0.10605681388064703,33,B
6,refusal −0.5σ,refusal,-0.5,-5.83192703127861,-2.980734683573246,-2.8511923477053642,0.0029324206656815865,0.05075553090883176,19,4
7,refusal −0.5σ,refusal,-0.5,-6.116636127233505,-2.1751438975334167,-3.9414922297000885,0.0022058637416119313,0.1135918069138317,33,B
8,refusal −0.5σ,refusal,-0.5,-5.007353499531746,-2.4751927591860294,-2.5321607403457165,0.006688581236986969,0.08414676863129851,19,4
9,refusal −0.5σ,refusal,-0.5,-5.374934479594231,-2.1666757799685,-3.2082586996257305,0.004631222163148059,0.11455779998812189,33,B
10,refusal −0.5σ,refusal,-0.5,-5.586072638630867,-2.2096610739827156,-3.3764115646481514,0.003749725511429918,0.10973783522082127,33,B
11,refusal −0.5σ,refusal,-0.5,-5.848680093884468,-1.8653834462165833,-3.983296647667885,0.002883702864314453,0.15483682690508066,33,B
12,refusal −0.5σ,refusal,-0.5,-3.6329493820667267,-1.7763466779142618,-1.8566027041524649,0.02643809326703587,0.169255363494859,33,B
13,refusal −0.5σ,refusal,-0.5,-6.2716576755046844,-2.23296532779932,-4.038692347705364,0.0018890944806185157,0.1072100453835752,19,4
14,refusal −0.5σ,refusal,-0.5,-5.827582210302353,-2.761714268475771,-3.065867941826582,0.00294518922697101,0.06318336222152647,19,4
15,refusal −0.5σ,refusal,-0.5,-4.757435843348503,-2.083828967064619,-2.673606876283884,0.00858760114490201,0.1244527731631797,33,B
16,refusal −0.5σ,refusal,-0.5,-5.164942666888237,-2.0134100653231144,-3.1515326015651226,0.005713390396062734,0.13353254269754833,33,B
17,refusal −0.5σ,refusal,-0.5,-6.176569223403931,-2.161160696297884,-4.015408527106047,0.002077543228718109,0.11519134125089166,33,B
18,refusal −0.5σ,refusal,-0.5,-5.5465109795331955,-2.455111254006624,-3.0913997255265713,0.0039010443504262785,0.08585364334801661,19,4
19,refusal −0.5σ,refusal,-0.5,-4.856283515691757,-2.1335412859916687,-2.7227422297000885,0.007779342035102669,0.11841720128139213,33,B
20,refusal −0.5σ,refusal,-0.5,-5.687484309077263,-2.44645069912076,-3.241033609956503,0.003388105683922141,0.08660041258875557,19,4
21,refusal −0.5σ,refusal,-0.5,-5.774966284632683,-2.6558786146342754,-3.1190876699984074,0.0031043023195779272,0.07023710020293451,19,4
22,refusal −0.5σ,refusal,-0.5,-4.746901348233223,-1.6723258998245,-3.074575448408723,0.008678545371925094,0.18780973061769757,33,B
23,refusal −0.5σ,refusal,-0.5,-5.8324713706970215,-2.753988839685917,-3.0784825310111046,0.002930824867889117,0.0636733711144096,19,4
